TIC ID,TOI,SG1B priority,SG2 priority,SG4 priority,SG5 priority,ESM,TSM,Predicted Mass (M_Earth),Spectroscopy Observations,View all TFOPWG Disposition,RA (deg),Dec (deg),Transit Epoch (BJD),Period (days),Duration (hours),Depth (mmag),Depth (ppm),Planet Radius (R_Earth),Planet Insolation (Earth flux),Planet Eq Temp (K),Planet SNR,Stellar Distance (pc),Stellar Teff (K),Stellar log(g) (cm/s2),Stellar Radius (R_Sun),Stellar Metallicity,Stellar Mass (M_Sun),Candidate
331854794,3670.01,3,3,4,4,59.1,129.8,124.33,0,3670.01,18.669659,57.077693,2459882.986355,2.1947767421086,2.1045072371593,7.817375,7174.2096180349,13.792881461716,899.18573274676,1396.632363154,17.203392,477.19,5601.5,4.39,1.0523400306702,0.266,0.99,1
20375215,6709.01,2,2,4,4,3.9,11.2,1.32,2,6709.01,167.608218,-29.414302,2458544.543307,2.3477335829256,1.8624265604368,0.198647,182.94349137769,1.0903541294671,215.49793784639,977.19340935413,8.518339,39.7429,4799.0,4.66766,0.67803299427033,-0.22,0.78,1
59575189,5490.01,3,3,4,4,22.5,54.9,91.46,0,5490.01,109.192769,18.121825,2459578.060946,2.5193047,3.596,4.940466,4540.0,11.5079,1412.92,1708.0,30.0,707.292,5706.5,4.0,1.67,0.445,1.02,1
313554509,4388.01,3,3,4,4,10.4,49.0,28.05,0,4388.01,302.582047,-78.726156,2459364.302212,4.4742338802565,2.7863201905196,3.329097,3061.5157139597,5.7449201519665,277.80782590269,1041.2520477306,23.02071,284.225,5225.05,4.35079,1.0431200265884,0.259077,0.89,1
154293917,3976.01,5,3,4,4,20.2,68.6,100.16,5,3976.01,224.356008,44.274322,2458978.133817,6.6080989,3.928,7.342635,6740.0,12.1125,298.497,1157.0,24.0,516.087,5993.0,4.12,1.5,0.094,1.1,0
219388773,399.01,5,5,5,5,20.0,106.5,13.61,0,399.01,77.047577,-50.858906,2458412.383444,1.5716819246509,1.9672248217979,0.807447,743.40972781663,4.5091786126997,715.67723328296,1319.1647871524,13.741621,106.507,4752.8,4.37,0.982066,0.08,0.76,0
165985431,3842.01,3,3,4,4,56.6,130.7,121.14,19,3842.01,133.977629,30.990348,2458895.099104,3.6566206,2.557,23.853161,21730.0,13.587,113.212,908.0,62.0,253.701,4489.2,4.37,0.91,0.186,0.7,1
253044312,3869.01,5,3,4,4,21.9,30.1,317.0,1,3869.01,176.611941,43.863572,2459648.92653,11.2005651,1.367,7.626879,7000.0,15.4812,13.6838,535.0,29.0,539.007,5682.2,4.02,1.63,-0.455145,1.01,0
443961200,5484.01,5,3,4,4,32.3,98.0,55.76,2,5484.01,124.01708,8.823241,2459577.988902,1.1282471,1.411,3.174987,2920.0,8.57678,2317.44,1932.0,56.0,463.462,6655.8,4.25,1.49,0.161188,1.25,0
101592219,5602.01,3,3,4,4,17.5,54.1,122.18,0,5602.01,144.658279,33.691083,2459628.710083,5.4853379,1.964,13.151596,12040.0,13.6635,114.21,910.0,16.0,874.724,6054.4,4.33,1.21,-0.441,1.13,1
62530991,2585.01,5,5,5,5,4.0,51.4,4.31,0,2585.01,132.541715,-2.979643,2459986.942214,4.0266483,2.312,0.818954,754.0,1.90189,213.735,1065.0,13.0,89.409,5276.5,4.6,0.78,-0.0826829,0.9,0
294301883,774.01,5,5,5,5,69.2,83.3,317.0,0,774.01,203.758195,-17.503496,2459310.444439,4.465634329942,3.5125179895836,18.984906,17333.755723058,14.646776348545,471.60159503684,1188.5393527978,155.33298,297.462,6070.0,4.4201,1.090360045433,0.09,1.134,0
149603524,102.01,5,5,5,5,137.4,179.0,317.0,2,102.01,87.139821,-63.988329,2460187.916571,4.4119378,3.65,16.477767,15062.0,15.4706,653.252,1408.0,1112.0,175.631,6280.0,4.32092,1.21,0.24,1.28,0
8416274,7145.01,3,3,4,4,10.3,58.4,127.01,0,7145.01,246.09856,32.029436,2460411.471118,23.2471066,2.031,13.936543,12754.0,13.9025,8.76779,479.0,12.0,578.77,5839.1,4.45,1.01,-0.093,1.05,1
279741379,186.01,5,3,4,4,4.8,195.9,9.84,13,186.01,51.750188,-63.500166,2460202.210988,35.6134391,3.512,1.711383,1575.0,3.12194,10.8612,505.0,39.0,16.32,4628.53,4.32239,0.71,0.00265487,0.73,0
164280385,6174.01,3,3,4,4,8.1,30.9,43.73,0,6174.01,336.400015,32.524536,2459847.722268,3.5257269,3.457,4.82595,4435.0,7.44411,819.047,1490.0,10.0,718.342,5638.1,4.26,1.23,0.354,1.0,1
440777904,511.01,5,5,5,5,64.9,78.6,317.0,0,511.01,108.825117,14.262606,2458491.695717,3.3552444073264,3.7362246483894,12.228775,11199.926629927,15.497187401969,1294.9289563926,1529.9640815998,256.77628,415.344,6373.0,4.27283,1.4188599586487,-0.21,1.25,0
70513361,262.01,4,4,2,4,4.2,77.7,4.93,15,262.01,32.534687,-31.070627,2459136.576258,11.145278438207,1.394770545413,0.614998,566.27364505102,2.0671455889201,56.913265772545,700.52417329776,12.805194,43.932,5302.58,4.53515,0.8486750125885,0.263727,0.91,0
259330386,6992.01,3,3,4,4,4.1,58.7,15.2,2,6992.01,70.715328,51.527177,2460306.67632,15.1389808,2.71,1.734219,1596.0,4.03127,67.4078,798.0,10.0,82.7081,4448.2,4.6,0.7,-0.254,0.7,1
274974693,4095.01,4,3,4,4,16.6,59.2,68.65,1,4095.01,257.899648,47.257065,2459762.415394,4.1539244,1.41,8.173711,7500.0,9.73932,86.6756,850.0,20.0,559.648,5737.0,4.37,1.09,-0.0828207,1.02,1
386197662,5412.01,3,3,4,4,144.5,281.0,124.57,2,5412.01,104.134699,13.429193,2460234.16084,0.3828485,0.493,1.042807,960.0,13.7767,14493.6,3056.0,28.0,403.133,6419.6,4.1,1.68,0.228326,1.293,1
255560319,6703.01,2,2,4,4,0.7,10.9,6.69,0,6703.01,96.071638,-53.575693,2458365.827298,49.617822296294,14.075892702075,0.095638,88.081884898738,2.4730955668904,72.767119025769,744.90955454702,8.389019,151.189,5494.7,3.63775,2.4620499610901,-0.07,0.96,1
469810663,7060.02,1,3,4,4,0.0,8.8,18.28,0,7060.02,300.047116,-71.966865,2460070.899941,1064.700399,3.285,1.405852,1294.0,4.45158,4.48172,405.0,10.0,191.394,6009.6,4.22,1.35,-0.19,1.11,1
262689575,5961.01,2,2,4,4,7.3,10.8,2.28,2,5961.01,349.216044,5.695887,2459447.785905,1.6174870277544,1.2809266813439,0.371586,342.18521019173,1.3134056057244,197.20749333931,955.76385590631,12.116314,26.2533,3900.68,4.5239,0.70170998573303,-0.176,0.6,1
356473034,1720.01,5,5,5,5,129.5,305.2,115.1,0,1720.01,117.026769,50.225147,2459957.574412,2.6158597,2.517,14.606505,13363.0,13.1204,428.036,1267.0,172.0,154.273,5267.0,4.32,1.08,0.38,0.902,0
258940847,6649.01,3,3,4,4,46.3,174.8,79.55,2,6649.01,9.208188,24.267798,2459881.362939,5.9867942,0.904,1.271055,1170.0,10.5818,194.213,1040.0,11.0,201.21,6336.4,4.26,1.37,0.156,1.25,1
250386181,390.01,5,5,5,5,166.1,442.1,101.78,6,390.01,30.114481,-4.985686,2459138.72305,1.470258,1.126,2.935452,2700.0,12.2412,884.686,1519.0,31.0,167.306,6321.46,4.1984,1.08,-0.4916,1.247,0
130181866,1726.01,1,2,4,4,16.2,228.8,5.86,17,1726.01,117.47937,27.363134,2458845.373051,7.1079340439739,3.4408330446696,0.544748,501.60582420666,2.2881711022293,145.57065550661,885.90715441495,28.820536,22.4035,5694.11,4.53108,0.90293198823929,0.0169559,1.01,0
206541859,4406.01,5,3,4,4,13.4,78.2,99.91,2,4406.01,18.048516,-56.925387,2459064.11893,30.08350298174,3.9858102911077,5.921667,5439.2108279016,12.127525520909,58.005360844625,703.86080646164,56.543056,261.834,5906.5,4.16721,1.4129300117493,-0.07,1.07,0
13349647,567.01,5,5,5,5,82.1,203.1,116.99,0,567.01,131.58039,-8.026985,2458518.50543,1.537364348984,1.7528778840104,19.531812,17828.619488192,13.308450188235,1422.6075133022,1566.3579803162,182.28227,386.346,5959.0,4.4894,0.95958799123764,-0.01,1.08,0
286923464,1271.01,5,5,5,5,136.6,353.1,114.56,7,1271.01,203.509956,53.728188,2459657.449461,6.1349783,5.661,4.199051,3860.0,13.1383,861.554,1509.0,66.0,92.2589,5828.7,3.84,2.05,0.211367,1.05,0
367193046,5444.01,5,3,4,4,14.3,62.5,95.18,2,5444.01,104.395856,25.498913,2459543.136534,10.2780324,1.642,8.009633,7350.0,11.8122,37.8777,691.0,17.0,589.655,6545.7,4.34,1.3,-0.042,1.35,0
115010361,5163.01,5,5,5,5,3.4,31.5,22.59,1,5163.01,201.616856,-2.281902,2459674.578483,15.4658691,3.16,2.587132,2380.0,5.07911,33.0649,668.0,27.0,268.515,5480.8,4.41,1.02,-0.232,0.96,0
375059587,786.01,1,2,4,4,1.5,21.0,5.98,1,786.01,100.104215,-63.339108,2460176.555048,12.6693786,4.818,0.348577,321.0,2.30678,562.492,1356.0,19.0,167.948,5853.8,4.22099,1.31,-0.00795581,1.06,1
169765334,329.01,5,4,4,4,6.5,33.4,22.34,11,329.01,351.321095,-15.634631,2459090.797418,5.7042858141204,4.0612639587757,1.022144,940.98628904962,5.024786775709,576.87493666891,1249.9428805919,16.090202,284.388,5560.5,4.01,1.6114799976349,-0.11,0.98,0
63189173,5093.01,5,5,5,5,91.6,181.0,123.0,0,5093.01,118.48315,23.938219,2459501.001669,2.2984057887457,2.0873185623424,34.002395,30832.053733505,13.705886875759,203.78203735169,963.63202451642,187.14374,202.152,4221.54,4.45733,0.79458397626877,-0.011483,0.66,0
341815197,2089.01,2,2,4,4,0.3,15.7,7.54,2,2089.01,267.307163,54.415932,2459790.282263,49.9950015,5.109,1.173229,1080.0,2.65286,5.92112,434.0,12.0,187.927,5274.27,4.61038,0.78,-0.06,0.904,1
467684543,5356.01,3,3,4,4,21.6,52.6,116.87,0,5356.01,60.964678,31.775965,2460211.329446,3.1948695,3.786,5.005909,4600.0,13.3231,1793.16,1812.0,21.0,933.117,6577.4,3.97,2.0,-0.025,1.37,1
220016044,357.01,5,5,5,5,14.8,51.1,35.65,1,357.01,32.321881,-48.48474,2459088.390424,0.93996644390796,1.1224919983429,0.638532,587.93642449294,6.6149455860135,22464.789199589,3122.4488768085,11.185909,480.322,6300.3,3.72,2.5464999675751,-0.22,1.24,0
314835525,2049.01,4,3,4,4,15.2,31.9,94.63,2,2049.01,346.90982,56.694513,2458768.86655,5.30329,3.707,1.303666,1200.0,11.7443,473.142,1299.0,11.0,571.487,6054.7,3.41,3.48,0.23,1.13,1
22221375,652.01,5,1,4,4,10.5,122.6,5.22,12,652.01,149.123515,-24.099186,2460013.591733,3.9846589,2.146,0.48326,445.0,2.12827,647.901,1405.0,25.0,45.683,5903.0,4.44653,1.03,0.0169231,1.09,0
8853478,5390.01,3,3,4,4,4.5,47.8,19.85,2,5390.01,142.444304,30.062908,2459617.289687,15.061970826632,3.2914106836272,3.017487,2775.3494580027,4.6874830260304,45.231716299326,661.42486349317,9.694882,176.69,5441.34,4.51596,0.89060699939728,0.362,0.949,1
13883872,4322.01,4,2,4,4,1.4,20.7,6.44,0,4322.01,73.7411,-41.34421,2458417.282799,13.419097150072,5.2092440163059,0.378161,348.23840651958,2.4168514717101,123.72867968794,850.62343635325,8.141539,188.964,5914.2,4.30929,1.2053099870682,-0.05,1.08,1
23434737,1203.01,4,1,4,4,3.7,64.7,9.11,3,1203.01,168.226736,-34.406937,2458553.062116,25.519530691471,6.687745129277,0.606418,558.37586368935,2.9641460984345,45.633570152028,662.88907477737,17.002897,64.9943,5742.22,4.29,1.1732100248337,-0.39,1.03,0
169249234,2524.01,5,3,4,4,26.5,87.6,114.36,3,2524.01,160.886843,-1.912698,2459527.431854,7.1858029199842,4.2542613179553,12.22062,11192.499524711,13.1612,210.609,1061.0,76.88544,438.842,5758.3,4.3,1.19,0.13,1.03,0
102840239,815.02,5,3,4,4,0.0,14.0,5.41,3,815.02,155.871938,-43.834925,2460023.129913,734.4987702,2.529,1.090627,1004.0,2.1838,9.04438,483.0,12.0,59.7117,4953.9,4.59,0.76,0.0371026,0.82,0
351599985,7148.01,1,1,4,4,11.4,58.9,15.15,0,7148.01,254.146881,22.569607,2460479.465086,1.3432587,1.534,2.407573,2215.0,3.99294,663.13,1413.0,12.0,245.173,5031.1,4.48,0.87,0.332,0.837,1
219698950,766.01,5,5,5,5,65.6,208.4,105.75,0,766.01,175.52524,-23.354845,2458570.564724,3.4464529129058,2.4625990454954,17.86627,16320.791172603,12.539905243347,489.94610005786,1199.9325263462,205.23804,283.971,5870.0,4.4,0.91309100389481,0.1,1.18,0
257467784,6841.01,3,3,4,4,8.9,57.2,66.88,0,6841.01,0.08468,5.044388,2460217.184676,13.928507420996,3.998612280145,14.608001,13364.359460749,9.5784743004529,36.564559350917,627.16936372451,17.468699,344.681,5103.41,4.52801,0.83614099025726,0.373505,0.86,1
9701368,5774.01,4,3,4,4,32.0,42.0,317.0,0,5774.01,259.979063,31.514818,2459764.180646,5.4049747,2.932,25.119132,22870.0,14.7278,170.944,1007.0,34.0,554.905,5662.6,4.49,0.95,0.227,1.01,1
152569268,6281.01,1,1,4,4,19.9,101.6,8.2,0,6281.01,172.378524,-40.609425,2460038.110256,1.0542548,1.271,0.459364,423.0,2.77385,4181.02,2240.0,13.0,57.7451,4160.1,4.37,0.87,-0.09,0.65,1
67772767,939.01,4,3,4,4,29.5,98.9,105.12,9,939.01,63.786841,-7.315748,2459199.364902,7.6107227,4.249,6.971043,6400.0,12.4861,297.144,1156.0,83.0,352.195,6159.5,4.14,1.53,-0.23,1.17,1
390207998,7004.01,3,3,4,4,5.5,18.2,70.87,0,7004.01,282.64336,40.601236,2460321.753883,9.8162989,5.37,2.575161,2369.0,9.90817,250.587,1108.0,12.0,948.197,5755.9,3.77,2.18,0.266396,1.03,1
436843539,5330.01,3,3,4,4,24.8,78.1,112.26,0,5330.01,40.451187,24.102318,2459884.465962,4.6303272,3.94,10.111715,9270.0,13.0324,958.026,1549.0,16.0,667.058,6701.0,4.31,1.38,-0.028,1.42,1
350153977,908.01,5,1,4,4,5.8,47.1,9.87,3,908.01,53.159427,-81.250745,2458626.550518,3.18377891634,2.3252968281453,0.923495,850.20841332368,3.1080163062412,519.52681996858,1217.6479520746,23.563166,175.748,5500.0,4.99,1.0523600578308,0.0,0.96,0
426032475,6729.02,4,2,4,4,1.6,19.1,3.94,0,6729.02,45.310382,-75.203308,2460204.991575,3.8638303,2.992,0.118352,109.0,1.80822,795.693,1479.0,9.0,186.378,6289.7,3.99,1.86,-0.32,1.23,1
308301091,6076.01,3,3,4,4,0.1,14.3,25.18,3,6076.01,267.86727,24.811367,2459030.36672,720.57423990694,6.6602076058899,1.582966,1456.9031847128,5.3917254071261,1.0721257877373,259.52618643318,9.610138,221.682,6665.4,4.31,1.3731800317764,-0.101,1.407,1
440100539,1548.01,5,5,5,5,5.6,65.3,11.16,13,1548.01,4.358519,42.282204,2458769.32363,12.6017,4.835,0.868937,800.0,3.34292,135.068,949.0,10.0,96.5232,5861.6,4.3,1.21,-0.296,1.06,0
425206121,508.01,5,5,5,5,120.5,208.9,317.0,0,508.01,111.509529,7.615776,2459222.78972,4.6117328,4.065,12.986764,11890.0,18.7958,1460.67,1722.0,226.0,300.276,7346.0,4.14208,1.67,0.453561,1.7,0
9102327,313.01,5,5,5,5,12.5,52.2,34.73,1,313.01,350.779775,-19.41965,2458354.54332,3.2615,2.233,1.795424,1652.28,5.07097,403.299,1248.0,16.0,304.942,5963.0,3.41,1.13,-1.3,0.929,0
394492339,3490.01,3,3,4,4,41.5,73.0,317.0,0,3490.01,155.199044,-78.832021,2459374.125286,9.1317488,2.448,39.21065,35470.0,14.7541,27.2956,636.0,77.0,271.578,5198.2,4.63,0.75,0.0178318,0.88,1
177079323,2353.01,3,3,4,4,4.0,19.3,32.19,0,2353.01,103.245394,-67.53926,2458544.487802,5.751796947832,3.0489623368242,0.76199,701.57288767776,6.2303215794427,1308.6880472057,1534.0120938759,10.992896,723.392,6510.3,3.97,1.9761600494385,-0.586405,1.34,1
72542131,6532.01,3,3,4,4,40.8,62.9,317.0,0,6532.01,151.681083,-39.710775,2460037.030104,5.4736892,2.699,15.957587,14590.0,18.8155,217.531,1069.0,66.0,682.391,6229.4,4.17,1.5,0.110657,1.2,1
311284709,6363.01,3,3,4,4,32.2,46.7,317.0,13,6363.01,86.155099,50.377688,2459929.14978,6.583694,4.635,5.335367,4902.0,19.1169,611.047,1385.0,41.0,809.782,6600.9,3.8,2.45,-0.180875,1.38,1
39080923,2381.01,4,3,4,4,63.8,85.4,317.0,0,2381.01,13.643588,-67.915159,2459039.751951,5.0451188066057,1.8549862667546,15.251683,13949.115564302,18.022986716183,319.7861956301,1078.5360791102,53.406853,422.151,5337.0,4.5,1.1663600206375,0.224288,0.93,1
353459965,6049.01,5,5,5,5,27.4,142.3,66.82,0,6049.01,66.248142,39.460602,2459918.20065,10.861491069248,5.5511466808171,12.085168,11069.132034657,9.5731364732186,79.757793866544,762.18962486969,75.71807,192.516,5663.55,4.53693,0.89509499073029,0.283699,1.006,0
166184426,1955.01,5,5,5,5,1.0,98.9,5.65,1,1955.01,206.105083,-40.336403,2458600.45092,16.3152,1.992,2.717739,2500.0,2.23088,26.312,630.0,13.0,22.4731,3625.0,4.81,0.31,-0.494175,0.289172,0
69295263,5481.01,3,3,4,4,9.9,34.9,67.22,0,5481.01,121.176804,13.413841,2459577.936935,3.9315754,3.427,6.075374,5580.0,9.60432,711.472,1438.0,18.0,942.604,6032.1,4.25,1.32,0.222,1.12,1
379929661,625.01,5,5,5,5,88.4,150.8,317.0,1,625.01,130.505638,3.710566,2459979.75103,4.786958,4.936,9.147755,8390.0,18.0112,2320.18,1933.0,96.0,341.263,7668.6,4.13,1.91,0.176,1.796,0
243011228,4696.01,3,3,4,4,14.8,43.8,82.04,0,4696.01,60.585987,12.414279,2459521.210956,4.1249095,3.025,5.966197,5480.0,10.7709,453.643,1285.0,25.0,759.867,6007.5,4.16,1.44,0.122848,1.11,1
399954349,4593.01,5,2,4,5,4.9,52.6,13.87,16,4593.01,287.605703,49.523394,2458689.578278,7.8344688255299,3.1260802534137,2.192536,2017.3628771126,3.7973353469731,51.639955856956,683.70100006676,13.867318,153.676,4837.0,4.60493,0.73114597797394,0.11,0.785,0
456335739,5567.01,3,3,4,4,8.6,53.3,72.33,0,5567.01,135.139415,49.451496,2459585.367829,13.62636,3.245,15.737247,14390.0,10.048,26.6947,633.0,19.0,431.019,5260.6,4.58,0.81,0.461,0.9,1
91697121,5441.01,3,3,4,4,16.5,48.5,91.38,0,5441.01,88.59846,15.065604,2460236.091612,2.8633026,0.941,5.125899,4710.0,11.4725,147.202,970.0,10.0,1128.92,6642.2,4.26,1.45,0.051,1.4,1
234330672,2217.01,3,3,4,4,20.2,60.6,94.37,0,2217.01,35.750418,-71.457945,2459039.604534,3.8300358542173,4.1744985112701,8.450961,7753.4083535759,11.727848095964,810.43825469419,1360.8170208668,41.65326,698.996,5916.0,4.3,1.3126300573349,0.0209229,1.1,1
239541449,5962.01,5,5,5,5,29.1,149.2,21.12,2,5962.01,341.769762,29.851994,2459826.817794,1.9261183169147,1.0688420371926,4.192384,3853.8831363331,4.862440485006,395.04509851079,1137.0548605092,26.105602,127.29,5383.13,4.7447,0.67898398637772,-1.115,0.934,0
38603673,459.01,5,5,5,5,12.6,57.9,33.2,2,459.01,64.415043,-61.39201,2460189.124027,4.4291253,0.94613415297867,0.760338,700.05168731359,6.3443546996363,2105.6095607649,1727.683599222,23.547949,286.94,6559.17,3.95184,2.0848898887634,-0.276187,1.36,0
116483734,1412.01,5,5,5,5,36.5,176.4,39.09,2,1412.01,233.065833,47.860746,2459714.075511,4.731977,0.361,3.774056,3470.0,6.97384,3.01841,367.0,25.0,81.0643,4223.45,4.61744,0.66,-0.173769,0.66,0
139118482,3914.01,5,5,5,5,38.8,138.1,105.86,10,3914.01,193.595291,30.214364,2458946.965104,6.7136512,3.541,12.547332,11490.0,12.5036,244.013,1101.0,72.0,332.565,6179.1,4.39,1.15,-0.076,1.18,0
31268146,1948.01,5,5,5,5,1.6,17.9,4.31,2,1948.01,88.071315,-70.920308,2460013.457382,3.6473383151473,4.4572846681905,0.176733,162.76425770894,1.9083777100388,1104.8893752395,1470.4472480409,16.040323,219.482,5928.0,4.24,1.4757900238037,0.109784,1.11,0
155369758,5436.01,4,3,4,4,19.3,32.2,317.0,0,5436.01,103.100078,12.531671,2459545.797843,11.9285531,2.283,22.699527,20690.0,16.0753,18.6079,578.0,27.0,618.277,5447.3,4.34,1.09,-0.222,0.95,1
160432093,5971.01,3,3,4,4,65.6,84.4,317.0,6,5971.01,322.75454,30.003448,2459828.685263,3.9914012049097,4.25796342614,9.697064,8891.5603147443,17.00877652847,1687.7566392614,1634.7344157459,59.46701,427.467,6528.05,4.0799,1.7516499757767,0.136,1.345,1
138973825,3880.01,3,3,4,4,27.1,75.2,50.36,1,3880.01,188.180754,34.49481,2458925.516992,2.1614819,1.076,6.905481,6340.0,8.10367,108.567,899.0,14.0,300.232,4501.0,4.41,0.87,-0.00125564,0.707,1
111991770,820.01,5,5,5,5,81.6,95.3,317.0,0,820.01,208.928011,-32.159712,2458599.445086,3.752062,3.680056,10.364272,9500.430305,14.937131,1237.7366285637,1512.783609361,107.7432,282.091,6300.0,4.16979,1.48,-0.1,1.176,0
41865539,335.01,5,5,5,5,26.8,92.4,44.25,0,335.01,21.32225,-39.947872,2458354.86627,1.26092,2.718,5.252382,4825.94,8.46782,5014.81,2344.0,12.0,472.613,5875.0,4.36,1.11,-0.28,1.2,0
312221462,5133.01,5,5,5,5,4.5,41.7,41.2,2,5133.01,88.396157,33.232368,2459507.390544,30.4408598,4.586,1.629827,1500.0,7.19468,371.746,1223.0,12.0,404.955,8158.9,4.34,1.58,-0.171,1.99,0
333657795,4524.01,5,2,4,4,9.7,92.7,3.44,2,4524.01,49.178124,15.656354,2460233.36735,0.9260632,1.035,0.239974,221.0,1.67736,1025.84,1576.0,18.0,63.6796,5640.0,4.35,1.11,-0.05,1.0,0
355418639,6354.01,3,3,4,4,10.2,51.7,93.26,14,6354.01,78.043429,53.706778,2459907.478398,18.7541398,3.925,6.903296,6338.0,11.641,59.4985,773.0,20.0,512.561,6681.2,4.31,1.37,-0.091,1.414,1
364107753,909.01,5,5,5,5,6.8,82.6,3.93,1,909.01,251.362526,-71.839588,2460119.573617,3.9043855,3.525,0.276898,255.0,1.80937,836.633,1498.0,19.0,51.8209,6059.06,4.29,1.31,-0.51,1.13,0
159098316,4475.01,5,5,5,5,23.0,65.8,100.1,2,4475.01,289.607943,44.345435,2459422.607769,3.5787569854633,3.1806501533092,12.439412,11391.738588247,12.141604242483,445.83233785165,1171.9596007209,31.807556,639.411,5482.59,4.36922,1.0606199502945,0.338,0.96,0
393633044,4029.01,3,3,4,4,12.2,61.9,35.57,3,4029.01,239.233719,16.980285,2459711.649348,5.8850401,3.622,3.294775,3030.0,6.61503,282.509,1142.0,11.0,274.436,5712.4,4.3,1.18,0.10068,1.018,1
376632626,3866.01,4,3,4,4,41.8,101.4,115.69,1,3866.01,192.736417,30.685937,2459660.52553,2.1371195,2.38,17.093046,15620.0,13.2766,697.213,1431.0,48.0,587.858,5570.0,4.41,1.03,0.306091,0.98,1
272146465,5323.01,5,3,4,4,31.9,45.0,317.0,0,5323.01,9.206607,2.130744,2459497.678672,5.8049376,4.055,7.769029,7130.0,20.5615,395.882,1242.0,24.0,967.25,5978.2,3.73,2.38,-0.591,1.1,0
169532369,425.01,5,5,5,5,39.5,48.1,317.0,1,425.01,78.098877,-13.605635,2458440.31143,3.60364,3.728,6.841366,6281.32,14.1007,2312.7,1931.0,68.0,631.385,6896.7,4.17,1.62,-0.150289,1.47,0
158657991,7014.01,5,3,4,4,20.9,75.3,35.08,8,7014.01,288.016564,44.496438,2460366.837105,0.7406805,0.598,2.639373,2428.0,6.53553,854.861,1506.0,17.0,537.401,6204.8,4.44,1.08,-0.10888,1.19,0
299087490,5982.01,5,5,5,5,4.7,53.0,106.05,1,5982.01,288.902283,49.370408,2459409.912265,38.478761309913,5.1869736832286,26.345305,23972.895713611,12.560937578888,0.49629677031796,214.06965631854,27.975418,442.871,5439.49,4.59877,0.81004297733307,0.115,0.95,0
148679712,1804.01,2,2,4,4,4.3,41.9,8.0,3,1804.01,172.171122,46.480464,2460364.133409,4.9246365,2.756,0.872196,803.0,2.74529,210.206,1060.0,13.0,139.11,5428.81,4.3631,1.06,0.210717,0.946,1
257567854,403.01,5,5,5,5,58.1,168.0,110.08,1,403.01,52.818037,-23.819792,2458411.901592,3.532822,3.44312,12.320677,11283.619423,13.474905,837.70337157305,1372.1206974854,88.35828,317.652,6153.0,4.34152,1.25,0.26,1.17,0
243208884,6964.01,2,2,4,4,6.4,55.2,10.15,3,6964.01,45.860656,17.808283,2460210.583136,4.7645837859734,0.93323044845852,0.929486,855.72172749918,3.1594083012073,288.07065505231,1050.7381591593,8.3950815,131.527,5432.25,4.37517,1.0462199449539,0.314,0.947,1
232079930,2305.01,5,3,4,4,90.4,72.5,317.0,0,2305.01,29.608056,-66.339155,2459062.290253,0.9189020418121,1.7819549925471,7.319515,6718.849290874,15.210919288308,3475.7112909041,1958.30653526,11.786521,568.299,5382.0,4.4,1.1659,0.33329,0.99,0
56399553,4623.01,5,5,5,5,103.1,283.9,110.53,4,4623.01,62.670422,24.401656,2459475.969231,3.2588316415541,2.2220346410064,24.978285,22743.233753578,12.871486825963,284.41417718383,1047.3879178355,229.15514,178.475,5387.06,4.58431,0.81711399555206,0.282941,0.935,0
121660904,4431.01,5,5,5,5,29.3,37.3,317.0,4,4431.01,288.581493,41.089734,2459422.843797,4.8854843850569,5.2333984625333,7.636872,7009.1394982708,18.175955703371,1459.3547300833,1576.376554951,46.606422,922.562,5974.0,3.84282,2.0812199115753,0.17,1.1,0
422423972,5297.01,3,3,4,4,23.3,69.2,94.11,19,5297.01,339.802206,1.688259,2459851.450755,3.3014986,2.106,6.140886,5640.0,11.7342,426.381,1265.0,20.0,670.528,6311.9,4.16,1.53,0.0927533,1.24,1
452808876,453.01,5,5,5,5,141.7,172.8,317.0,0,453.01,72.660592,1.893836,2458438.96587,2.70582,4.968,8.173711,7500.0,18.4904,3557.29,2151.0,205.0,275.664,6441.6,3.91,2.1,0.152,1.304,0
253054954,6892.01,3,3,4,4,5.9,29.5,85.28,0,6892.01,178.369356,47.971471,2459616.90412,17.896183170518,5.8302346572162,7.211481,6620.009777435,11.050186574812,91.586262986065,789.00060143096,12.904695,720.54,5767.33,4.22267,1.3005299568176,-0.159452,1.03,1
303432813,5076.01,5,1,4,4,2.0,42.5,9.44,2,5076.01,50.510417,17.239209,2460250.881084,23.4428912,4.392,1.763581,1623.0,3.02618,12.8373,527.0,21.0,82.857,4794.4,4.47,0.85,0.299,0.77,0
422653398,5308.01,5,5,5,5,45.1,56.3,317.0,8,5308.01,29.00124,0.179786,2459485.685359,8.34034,3.176,8.020571,7360.0,16.0764,206.357,1055.0,58.0,360.412,5444.3,3.89,1.67,0.32,1.01,0
251039147,4537.01,1,1,4,4,14.7,141.0,13.29,2,4537.01,340.59158,-6.87105,2459450.837437,6.6629951037431,1.3454748330683,1.03133,949.43866116252,3.7022837436229,257.08202564593,1021.263188161,17.684458,70.2468,5975.0,4.42,1.0739200115204,0.15,1.1,1
467783290,3753.01,5,5,5,5,54.6,83.7,317.0,0,3753.01,62.618611,32.306767,2459521.512909,3.6502527,2.506,9.815864,9000.0,21.323,1462.84,1722.0,44.0,884.571,6630.3,4.0,1.95,0.051122,1.39,0
